id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
50ZFpw2wS6ERvLmW8TINhq,Beg For You (feat. Rina Sawayama),Rina Sawayama,63,2022-01-27,0.788,0.945,9,-5.091,1,0.223,2.97e-06,0.115,0.466,128.036,168053,4
5APTC8XAiHLn89cpgWqrWl,1 On 3 (feat. Rvssian),Rvssian,62,2022-11-11,0.783,0.853,11,-4.787,1,0.252,5.64e-06,0.0743,0.948,140.202,96000,4
2hLczPN5CH5qhc6J4WBJHs,My Feelings For You - Mark Knight Remix,Mark Knight,62,2022-07-15,0.728,0.95,11,-4.216,0,0.0055,0.00386,0.33,0.812,124.003,224516,4
3TJTvFCoVZaWWTRuaIPkMl,BET,Russ,62,2022-10-14,0.802,0.42,7,-10.088,0,0.229,1.87e-05,0.299,0.183,125.948,154286,4
5MnmuLgPmsAFkmG5n85cna,Better (feat. Teddy Swims),Teddy Swims,62,2022-07-15,0.624,0.966,6,-3.155,0,0.0729,4.84e-06,0.181,0.758,124.984,182463,4
7Bg90Jhm3Dhtu7m2YCpo6C,Children - Radio Edit,Robert Miles,62,2022-07-15,0.553,0.948,1,-9.628,1,0.00881,0.818,0.102,0.0389,134.996,206222,4
7grzdNt3eQRiBC70GksRp1,Worlds On Fire (with R3HAB & Au/Ra),Au/Ra,63,2022-07-15,0.621,0.756,5,-5.623,1,0.0752,1.17e-06,0.65,0.265,124.039,174194,4
0UmMT7DNXCOJvSmXXGNG5b,Umm Hmm,YoungBoy Never Broke Again,61,2022-08-05,0.763,0.709,9,-5.748,1,0.00815,0.0,0.123,0.277,160.16,132750,4
6L5eyrIlO6GkRJAdqQEThe,Mad World,Gabry Ponte,61,2020-11-13,0.6,0.894,11,-4.984,1,0.233,7.62e-05,0.195,0.145,106.595,153304,3
4j5UF24fwzvkw6QtNH5YtK,Afterparty,Hook N Sling,61,2022-12-02,0.753,0.836,1,-5.506,0,0.101,0.000896,0.118,0.661,121.95,160850,4
2LAtELE0xGyMKcvNlxiyF3,1 Day 2 Nights,HRVY,61,2021-06-11,0.747,0.749,0,-6.337,1,0.0798,1.79e-06,0.318,0.914,121.964,138200,4
1HHnQYqcnlnE9q7LGFFGFj,Off Of My Mind,VIZE,61,2021-07-09,0.798,0.752,1,-5.947,1,0.128,0.0362,0.0795,0.565,125.996,164740,4
5aXTfpNOqLj35ydEiLio67,Follow,Zedd,61,2022-03-25,0.588,0.78,11,-6.102,0,0.0333,0.193,0.0728,0.201,127.085,221220,4
0c5nqQNIH07Lh16AOjqEPQ,Skydance,Giin,61,2021-04-30,0.377,0.895,8,-2.467,1,0.000408,0.000647,0.607,0.449,75.108,166812,4
3hbi5zXAgQt0Z9V5JSOnCe,Everybody Wants To Party,JØRD,61,2021-02-26,0.72,0.858,0,-5.657,1,0.000307,0.692,0.0932,0.565,124.001,184839,4
651YhrvzeVfOa8yIifIhUM,I FEEL LIKE DANCING,Hardwell,60,2022-08-12,0.554,0.966,6,-3.745,1,0.00109,0.838,0.415,0.193,132.035,225682,4
2YUVIkvZ2tPEZYTepX6oT9,Move It,Dillon Francis,60,2022-04-22,0.796,0.894,0,-1.883,1,0.000671,0.859,0.0685,0.619,127.009,201260,4
3I3O8aazwBKkXN6RNjY06L,In My Head (feat. Travis Barker),Travis Barker,60,2022-03-25,0.669,0.707,10,-4.607,1,0.00311,1.07e-06,0.0784,0.529,159.982,130118,4
2cAYjs1WvosMFadzTDmmzD,It's A Killa,Shermanology,60,2022-03-11,0.78,0.914,7,-5.283,1,0.00356,0.00701,0.151,0.81,125.986,200028,4
3p4YmRsO7aOu8PUbwdN3OB,I Be,Key Glock,59,2022-03-25,0.905,0.724,0,-6.255,1,0.00813,0.0,0.329,0.361,136.982,193480,4
7LczcBaamU9pTkV4Cl9NyX,Blick Blick (with Nicki Minaj),Nicki Minaj,59,2022-03-18,0.916,0.824,8,-4.444,0,0.222,0.00108,0.0661,0.87,139.926,178413,4
2iQMxfQyEyypb0MCFYaLlE,Ininna Tora,Mildenhaus,59,2022-03-25,0.731,0.893,0,-3.826,1,0.0581,0.675,0.2,0.522,137.998,204599,4
1iA7DyrJbukpd4X2EcT9Xd,Fall Into Me,Dylan Matthew,59,2022-09-09,0.47,0.849,7,-3.554,0,0.0621,0.0,0.114,0.25,139.943,231441,4
1DlczmjByrS4qxRVfGjpqN,My Universe - Galantis Remix,Galantis,59,2021-10-11,0.596,0.915,4,-4.711,1,0.0949,1.7e-06,0.12,0.629,120.024,224908,4
5ZWNnO9MyPfGrUHiGWHESB,Pressurelicious (feat. Future),Future,58,2022-07-21,0.844,0.722,1,-5.178,0,0.011,0.0,0.105,0.67,146.976,173061,4
2ayyzfxamdoNRDI0au3wva,Love We Lost (with R3HAB),Simon Ward,58,2022-03-11,0.651,0.783,0,-6.162,1,0.045,0.0,0.0628,0.311,119.995,136000,4
3zQ61IRdlSbEyYQlwQZZxS,We Go Up (feat. Fivio Foreign),Fivio Foreign,58,2022-03-25,0.707,0.909,2,-3.501,1,0.413,0.0,0.305,0.703,145.014,255189,4
3zUtuSPwyqKElkqfnJj3X2,NO MIENTEN,Becky G,58,2022-04-20,0.957,0.766,9,-4.567,1,0.108,0.00186,0.116,0.515,128.019,147396,4
5Q4MxA344M8VyFieIC4YTk,365 (Thr33 6ix 5ive),HoneyLuv,58,2022-04-22,0.788,0.96,7,-4.684,1,0.00629,0.00673,0.0878,0.8,123.99,151284,4
3scOuQ4mUADCoPv6q5JZP3,Unbreakable (with Sam Gray),Sam Gray,57,2021-09-10,0.715,0.797,9,-5.477,0,0.347,0.0,0.0756,0.354,123.994,183091,4
4skbQNtyjy8A7mo8oqe2oD,A Drug From God,NPC,57,2021-11-12,0.714,0.883,9,-4.43,1,0.00819,0.843,0.231,0.819,126.016,192455,4
2BxboWjnfktO1E9HGfPXq1,Wheelie (feat. 21 Savage),21 Savage,57,2022-03-11,0.911,0.667,1,-6.606,1,0.0313,0.0,0.0854,0.78,147.976,170270,4
7nDxeN6NDc7v3v774IXiC5,A Milli - SIDEPIECE Remix,SIDEPIECE,57,2023-01-13,0.85,0.927,8,-4.265,1,0.000192,0.00659,0.0683,0.601,128.004,153750,4
41yHlQmNvtjRpoexYcSyJp,Deprimida,Ozuna,56,2022-02-17,0.811,0.728,1,-4.424,0,0.0609,0.000658,0.137,0.725,88.001,217627,4
1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice Girls,76,1996-01-01,0.768,0.864,11,-6.145,1,0.101,0.0,0.162,0.891,110.008,173027,4
4rTeOSYqwXNz5qPR2DUTFZ,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,61,2013-06-10,0.735,0.873,10,-3.493,0,0.025,3.27e-06,0.265,0.586,108.021,224960,4
6xkryXuiZU360Lngd4sx13,Fantasy,Mariah Carey,72,1995-10-03,0.669,0.727,7,-7.588,1,0.139,0.0,0.123,0.807,102.322,243493,4
6kvoHl80mfCVTv7XnZkjQn,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,73,1990-05-20,0.52,0.652,5,-6.655,1,0.34,5.49e-05,0.256,0.722,80.609,258787,4
1DIXPcTDzTj8ZMHt3PDt8p,Gangsta's Paradise,L.V.,83,1995-11-07,0.647,0.514,8,-10.05,1,0.0655,0.0,0.398,0.386,79.975,240693,4
70LcF31zb1H0PyJoS1Sx1r,Creep,Radiohead,81,1993-02-22,0.515,0.43,7,-9.935,1,0.0097,0.000133,0.129,0.104,91.844,238640,4
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,80,1998-09-11,0.315,0.715,11,-8.072,0,0.00125,7.97e-06,0.0942,0.497,155.925,289533,3
57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,80,1990-09-24,0.502,0.89,4,-5.175,1,0.000147,0.0117,0.217,0.259,133.52,292880,4
503OTo2dSqe7qk76rgsbep,Still D.R.E.,Snoop Dogg,80,1999-11-16,0.816,0.775,11,-3.323,1,0.16,0.00031,0.0543,0.527,93.431,270587,4
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,R.E.M.,80,1991-03-12,0.666,0.855,9,-5.051,0,0.179,1.2e-06,0.0987,0.803,125.639,268427,4
48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,78,1999-06-08,0.592,0.767,9,-2.788,0,0.0021,0.00165,0.127,0.328,96.483,329733,4
7EZC6E7UjZe63f1jRmkWxt,Zombie,The Cranberries,78,1994-10-03,0.309,0.649,7,-8.994,1,0.0158,0.00591,0.367,0.312,166.915,306440,4
47BBI51FKFwOMlIiX6m8ya,I Want It That Way,Backstreet Boys,78,1999-05-18,0.689,0.694,6,-5.83,0,0.257,0.0,0.148,0.482,99.039,213307,4
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,blink-182,77,1999-06-01,0.434,0.897,0,-4.918,1,0.0103,0.0,0.612,0.684,148.726,167067,4
4EchqUKQ3qAQuRNKmeIpnf,The Kids Aren't Alright,The Offspring,77,1998-11-16,0.523,0.943,1,-4.203,1,0.00704,3.81e-05,0.0579,0.766,99.607,180160,4
6L89mwZXSOwYl76YXfX13s,Basket Case,Green Day,77,1994-02-01,0.442,0.943,3,-3.205,1,0.00293,8.71e-06,0.091,0.781,85.064,181533,4
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,78,1991-09-24,0.559,0.345,4,-13.496,1,0.0576,0.000105,0.141,0.458,84.581,264307,4
1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,Blur,77,1997-02-10,0.674,0.789,8,-6.903,1,0.00178,0.00708,0.0753,0.918,129.802,121160,4
0jWgAnTrNZmOGmqgvHhZEm,What's Up?,4 Non Blondes,77,1992-01-01,0.565,0.564,2,-10.044,1,0.161,0.0,0.114,0.454,134.355,295533,4
3YRCqOhFifThpSRFJ1VWFM,November Rain,Guns N' Roses,76,1991-09-17,0.294,0.641,11,-9.316,1,0.0163,0.22,0.112,0.226,79.759,536067,4
1KGi9sZVMeszgZOWivFpxs,No Scrubs,TLC,76,1999-02-23,0.743,0.675,8,-4.267,0,0.0251,0.000717,0.0685,0.59,92.909,214400,4
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,The Verve,76,1997-09-29,0.356,0.917,9,-6.006,1,0.0335,0.0,0.406,0.518,171.176,357267,4
1LzNfuep1bnAUR9skqdHCK,Fade Into You,Mazzy Star,75,1993-10-05,0.42,0.33,9,-13.925,1,0.245,0.000679,0.0677,0.175,157.143,295600,3
1G391cbiT3v3Cywg8T7DM1,Scar Tissue,Red Hot Chili Peppers,77,1999-06-08,0.595,0.717,0,-4.803,1,0.0779,0.00274,0.108,0.547,88.969,215907,4
3ovjw5HZZv43SxTwApooCM,Wind Of Change,Scorpions,75,1990-01-01,0.452,0.524,0,-10.108,1,0.315,0.0,0.103,0.246,151.505,312360,4
5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,Nirvana,75,1991-09-26,0.502,0.912,1,-4.556,1,2.55e-05,0.000173,0.106,0.72,116.761,301920,4
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,Britney Spears,75,1999-01-12,0.759,0.699,0,-5.745,0,0.202,0.000131,0.443,0.907,92.96,211067,4
4JiEyzf0Md7KEFFGWDDdCr,Knockin' On Heaven's Door,Guns N' Roses,75,1991-09-18,0.496,0.739,6,-7.193,1,0.0211,0.00444,0.106,0.378,132.41,336000,4
64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,76,1999-06-08,0.458,0.795,0,-3.265,1,0.00316,0.000202,0.0756,0.513,123.229,255373,4
4eHbdreAnSOrDDsFfc4Fpm,I Will Always Love You,Whitney Houston,75,1992-11-17,0.332,0.214,4,-12.518,1,0.845,5.62e-06,0.0839,0.11,67.531,271093,4
11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,Nirvana,75,1993-09-21,0.256,0.641,1,-10.283,1,0.199,0.0329,0.0853,0.382,203.006,281160,4
3WkibOpDF7cQ5xntM1epyf,It Wasn't Me,Rik Rok,75,2000-08-08,0.853,0.606,0,-4.596,1,0.0561,0.0,0.313,0.654,94.759,227600,4
4LJhJ6DQS7NwE7UKtvcM52,What's My Age Again?,blink-182,75,1999-06-01,0.391,0.951,6,-7.419,1,0.0126,0.000378,0.0878,0.468,157.66,148360,4
7w5AOd6HrDIHewHfpABEss,Wicked Game,Chris Isaak,75,1989-06-13,0.663,0.296,9,-18.09,1,0.68,0.00837,0.0879,0.359,112.306,289067,4
3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,74,1999-06-08,0.731,0.867,11,-5.881,1,0.0395,0.0,0.0861,0.776,104.019,200373,4
3u5N55tHf7hXATSQrjBh2q,Freed From Desire,Gala,74,1997-11-17,0.704,0.861,2,-4.221,0,0.587,0.0615,0.0992,0.636,128.99,213394,4
2N2yrmodOnVF10mKvItC9P,Don't Cry (Original),Guns N' Roses,75,1991-09-17,0.456,0.59,11,-8.638,1,0.00182,0.00379,0.104,0.243,124.635,283733,4
754kgU5rWscRTfvlsuEwFp,Kiss Me,Sixpence None The Richer,74,1997-11-22,0.526,0.749,3,-6.964,1,0.023,1.76e-06,0.0692,0.421,99.982,208680,4
1wb4P4F0sxAQ2KXrRvsx6n,You're Still The One,Shania Twain,74,1997-11-04,0.585,0.494,3,-8.751,1,0.363,0.0,0.0886,0.634,133.822,212200,4
6QewNVIDKdSl8Y3ycuHIei,Even Flow,Pearl Jam,74,1991-08-27,0.394,0.944,10,-6.506,0,0.00178,4.54e-06,0.298,0.265,105.338,292581,4
5DiXcVovI0FcY2s0icWWUu,Mr. Jones,Counting Crows,74,1993-01-01,0.578,0.817,0,-6.542,1,0.183,3.06e-06,0.285,0.726,141.621,272293,4
2hnMS47jN0etwvFPzYk11f,Santeria,Sublime,74,1996-07-30,0.682,0.765,1,-5.021,0,0.0268,3.42e-05,0.188,0.567,90.807,182747,4
6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,Queen Pen,73,1996-09-09,0.867,0.646,1,-4.674,0,0.303,0.0,0.279,0.67,88.634,304600,4
6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),Green Day,73,1997-10-14,0.475,0.432,7,-7.844,1,0.183,0.0,0.161,0.648,94.605,153467,4
7ygpwy2qP3NbrxVkHvUhXY,Wonderwall - Remastered,Oasis,73,1995,0.375,0.893,2,-4.097,1,0.000509,0.0,0.187,0.434,174.323,258773,4
2goLsvvODILDzeeiT4dAoR,Believe,Cher,73,1998,0.652,0.917,6,-6.72,1,0.0082,0.0,0.0509,0.459,132.975,239027,4
6sxptembJVty4sNtcPMAVz,Man! I Feel Like A Woman!,Shania Twain,74,1997-11-04,0.657,0.639,10,-7.527,1,0.581,0.0,0.278,0.674,124.882,234493,4
2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,Soundgarden,73,1994-03-09,0.35,0.828,6,-5.373,1,0.000217,0.000161,0.0774,0.147,105.435,318587,4
0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,Ms. Lauryn Hill,73,1996-02-13,0.765,0.29,4,-17.117,0,0.0279,0.0,0.571,0.506,92.409,298773,4
6urCAbunOQI4bLhmGpX7iS,Don't Speak,No Doubt,73,1995-10-10,0.52,0.709,5,-7.125,0,0.247,1.78e-05,0.18,0.536,76.039,263560,4
4P5KoWXOxwuobLmHXLMobV,Come As You Are,Nirvana,73,1991-09-26,0.5,0.824,4,-5.846,0,0.00016,0.00161,0.0916,0.539,120.125,218920,4
5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,Foo Fighters,73,1999-11-02,0.465,0.919,4,-4.025,1,1.83e-05,2.07e-05,0.262,0.537,135.997,235293,4
75IN3CtuZwTHTnZvYM4qnJ,My Name Is,Eminem,73,1999-02-23,0.869,0.68,1,-6.233,1,0.0416,1.12e-06,0.0914,0.815,85.519,268400,4
5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,The Smashing Pumpkins,73,1995,0.767,0.787,3,-9.897,1,0.0163,0.583,0.0513,0.964,126.879,266200,4
0gEyKnHvgkrkBM6fbeHdwK,Linger,The Cranberries,73,1993-03-01,0.439,0.434,7,-14.918,1,0.0783,4.87e-05,0.14,0.204,94.845,274707,4
1FkoVC85Ds3mFoK0fVqEqP,Self Esteem,The Offspring,73,1994-04-08,0.488,0.862,0,-7.595,1,0.0204,0.0,0.359,0.706,104.56,257827,4
3G69vJMWsX6ZohTykad2AU,One,U2,73,1991-11-18,0.392,0.534,0,-8.793,1,0.245,0.00104,0.155,0.325,181.305,276187,4
3VqHuw0wFlIHcIPWkhIbdQ,Enter Sandman (Remastered),Metallica,72,1991-08-12,0.566,0.834,6,-8.412,0,0.00277,0.008,0.0625,0.621,123.296,331560,4
6x4tKaOzfNJpEJHySoiJcs,Mambo No. 5 (a Little Bit of...),Lou Bega,72,1999-07-19,0.622,0.807,5,-6.752,0,0.103,0.0,0.306,0.892,174.06,220293,4
5XVjNRubJUW0iPhhSWpLCj,Better Off Alone,Alice Deejay,72,2000-10-01,0.671,0.882,8,-6.149,0,0.00181,0.667,0.285,0.787,136.955,214883,4
15VRO9CQwMpbqUYA7e6Hwg,The Man Who Sold The World,Nirvana,72,1994-11-01,0.483,0.753,1,-8.937,0,0.425,0.000142,0.257,0.42,115.102,261093,4
6txWz9UapYHVxEd7dDIHXT,No Rain,Blind Melon,72,1992-01-01,0.389,0.476,9,-9.342,1,0.619,5.09e-05,0.255,0.566,148.117,217107,4
63OQupATfueTdZMWTxW03A,Karma Police,Radiohead,72,1997-05-28,0.36,0.501,7,-9.129,1,0.0638,9.32e-05,0.172,0.324,74.807,264067,4
1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,Green Day,72,1994-02-01,0.531,0.909,11,-4.236,1,0.0175,0.0,0.231,0.814,97.546,178000,4
2RChe0r2cMoyOvuKobZy44,Always,Bon Jovi,72,1994-10-18,0.383,0.659,4,-5.558,1,0.117,0.0,0.0778,0.327,140.795,353027,4
1L94M3KIu7QluZe63g64rv,Alive,Pearl Jam,72,1991-08-27,0.284,0.875,11,-6.069,0,0.00752,0.000461,0.402,0.595,75.009,340907,4
4dVbhS6OiYvFikshyaQaCN,My Hero,Foo Fighters,72,1997-05-20,0.398,0.927,9,-4.212,1,6.2e-05,0.000177,0.0575,0.311,77.106,260027,4
6GtX0jaNL8IjVQfrDBx81z,Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,71,1995,0.404,0.72,10,-9.18,0,5.59e-05,0.836,0.0466,0.475,121.864,258467,4
3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,Mark Morrison,71,1996-04-22,0.715,0.833,2,-5.379,1,0.00631,0.0,0.164,0.612,95.487,213093,4
2a1iMaoWQ5MnvLFBDv4qkf,High and Dry,Radiohead,71,1995-03-13,0.419,0.383,4,-11.782,1,0.0724,0.0176,0.0896,0.35,87.568,257480,4
5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl,Aqua,71,1997-01-01,0.812,0.879,1,-10.998,0,0.0167,0.224,0.366,0.962,129.991,197960,4
1Jaah2tmN9Hv81A87KZ1MU,Torn,Natalie Imbruglia,71,1997-11-10,0.575,0.886,5,-5.182,1,0.0647,0.000187,0.709,0.609,96.31,244667,4
7nYvUtkQMx1v80S2FH2s9J,Regulate,Nate Dogg,71,1994-06-07,0.849,0.521,11,-12.999,0,0.304,1.65e-06,0.115,0.763,95.265,248867,4
1yr9HpAu3prvxmq783ZELn,Lemon Tree,Fools Garden,71,1995-01-01,0.663,0.477,1,-8.839,1,0.644,0.0,0.122,0.643,143.173,191027,4
33LC84JgLvK2KuW43MfaNq,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,71,1997-11-14,0.428,0.276,4,-11.729,1,0.732,5.33e-06,0.117,0.0382,99.195,280000,1
7aQjPecQdIuNd1sz3KCDhD,Lovefool,The Cardigans,71,1996-01-01,0.704,0.636,9,-6.029,1,0.0344,0.0,0.35,0.89,111.845,193953,4
225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,71,1998-06-23,0.383,0.662,2,-5.162,1,0.165,0.0,0.248,0.138,121.154,298760,4
1Cwsd5xI8CajJz795oy4XF,You Get What You Give,New Radicals,71,1998-01-01,0.621,0.901,2,-5.396,1,0.17,0.0,0.0875,0.744,113.967,300773,4
4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,Michael Marshall,71,1995-07-04,0.6,0.706,10,-7.899,0,0.209,0.0,0.125,0.58,173.926,253533,4
6kWJvPfC4DgUpRsXKNa9z9,All That She Wants,Ace of Base,71,1993-12-24,0.798,0.625,11,-9.689,1,0.00547,7.98e-05,0.103,0.858,93.764,211213,4
6PypGyiu0Y2lCDBN1XZEnP,Everybody Hurts,R.E.M.,71,1992-10-05,0.467,0.324,2,-10.451,1,0.615,0.0248,0.118,0.166,94.301,320267,3
0uppYCG86ajpV2hSR3dJJ0,Give It Away,Red Hot Chili Peppers,71,1991-09-24,0.666,0.936,7,-9.919,1,0.00244,0.086,0.153,0.776,91.577,282907,4
74irxdVWstNlEQjsvArITq,Crazy,Aerosmith,71,1993-01-01,0.37,0.866,6,-3.879,0,0.0868,0.0,0.137,0.427,162.086,316693,3
0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),Ms. Lauryn Hill,71,1998-08-25,0.535,0.505,2,-8.926,0,0.0393,0.0,0.0923,0.495,99.935,320267,4
3SFXsFpeGmBTtQvKiwYMDA,Pretty Fly (For A White Guy),The Offspring,70,1998-11-16,0.723,0.895,11,-3.707,0,0.088,0.0,0.0717,0.963,143.373,188667,4
4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,Diddy,70,1997-03-04,0.845,0.884,6,-4.506,0,0.0128,2.1e-06,0.203,0.904,104.536,257400,4
013AWvizllIUEC2FOBzOnh,Truly Madly Deeply,Savage Garden,70,1997-03-04,0.555,0.698,0,-8.874,1,0.403,0.0,0.0851,0.816,168.12,277267,4
0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,Ricky Martin,70,1999,0.425,0.954,1,-3.756,0,0.00414,0.0,0.0555,0.933,178.043,243160,4
5N6M8yDiMV32T6Rkzh8EbW,"Boom, Boom, Boom, Boom!!",Vengaboys,70,1999-06-04,0.801,0.948,11,-4.623,0,0.0117,0.457,0.025,0.968,138.489,202583,4
28UMiBhn383n9S7GL4tsxD,"Because You Loved Me (Theme from ""Up Close and Personal"")",Céline Dion,70,1996-03-11,0.615,0.467,1,-9.883,1,0.314,0.0,0.099,0.177,119.919,273667,4
3YKptz29AsOlm7WAVnztBh,Kiss from a Rose,Seal,70,1994-05-31,0.584,0.533,10,-7.11,0,0.684,0.0,0.306,0.224,131.745,288427,3
45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,Lenny Kravitz,70,1993-03-09,0.619,0.67,11,-10.322,0,0.00165,0.0109,0.331,0.777,129.269,211933,4
1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,Cypress Hill,70,1993-07-20,0.897,0.611,11,-10.489,1,0.0291,0.186,0.0894,0.769,102.304,208267,4
3mwvKOyMmG77zZRunnxp9E,Buddy Holly,Weezer,70,1994-05-10,0.556,0.92,8,-4.606,1,0.00271,0.00021,0.117,0.771,121.138,159227,4
1ofhfV90EnYhEr7Un2fWiv,Changes,Talent,70,1998-01-01,0.865,0.665,7,-6.289,1,0.0453,0.0,0.224,0.331,111.113,268827,4
3wuCCNCnBhJlwkIJTBZFiv,They Don't Care About Us,Michael Jackson,70,1995-06-16,0.859,0.905,0,-5.539,0,0.205,0.00837,0.322,0.731,89.946,284160,4
1M2nd8jNUkkwrc1dgBPTJz,Angels,Robbie Williams,70,1997-01-01,0.429,0.594,4,-6.251,1,0.156,4.95e-06,0.1,0.236,150.22,265000,4
42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind,70,1997-04-08,0.64,0.864,7,-6.576,1,0.00832,0.0,0.123,0.701,102.026,268360,4
3yUcJwYu7fXAfqMj9krY6l,Thank You,Dido,70,1999,0.725,0.583,1,-9.942,0,0.3,0.000238,0.0665,0.762,79.984,218360,4
1pKYYY0dkg23sQQXi0Q5zN,Around the World,Daft Punk,70,1997-01-17,0.956,0.795,7,-5.311,1,0.00356,0.889,0.0906,0.841,121.294,429533,4
1B75hgRqe7A4fwee3g3Wmu,U Can't Touch This,MC Hammer,70,1990-02-20,0.867,0.517,11,-13.222,0,0.00456,0.000339,0.0864,0.866,133.148,257360,4
1OxcIUqVmVYxT6427tbhDW,Fly Away,Lenny Kravitz,70,1998-05-12,0.587,0.872,7,-5.066,1,0.018,0.0,0.622,0.735,159.925,221333,4
6qspW4YKycviDFjHBOaqUY,Waterfalls,TLC,70,1994-11-15,0.769,0.505,1,-7.345,1,0.311,7.49e-05,0.0777,0.757,171.804,279507,4
7L93GESzq43UkKUt5FsOCq,Jump Around - 30 Years Remaster,House Of Pain,70,2022-07-22,0.811,0.823,4,-5.921,0,0.0553,4.52e-06,0.158,0.827,106.929,218547,4
5Tbpp3OLLClPJF8t1DmrFD,"Nuthin' But A ""G"" Thang",Snoop Dogg,69,1992-12-15,0.669,0.821,11,-4.37,0,0.00182,0.0,0.147,0.684,94.895,237573,4
1zng9uqqXoPkmU05nsAlsw,Bed Of Roses,Bon Jovi,69,1992-11-03,0.309,0.596,5,-5.599,1,0.101,0.0,0.21,0.161,164.587,394400,3
5GHY1DFWKz3Prg2V0Iodqo,Nothing Compares 2 U,Sinéad O'Connor,69,1990-07-01,0.512,0.574,5,-7.016,1,0.0425,2.31e-05,0.105,0.161,119.917,280040,4
0wokCRaKD0zPNhMRXAgVsr,Ordinary World,Duran Duran,69,1993-02-15,0.472,0.652,1,-10.171,0,0.0131,1.12e-05,0.14,0.401,140.124,340200,4
0gcjc7Vt5xtcfmJgf6g2IO,When You Say Nothing At All,Ronan Keating,69,2000-01-01,0.461,0.448,7,-10.665,1,0.161,1.18e-06,0.0811,0.418,173.86,256827,4
6mz1fBdKATx6qP4oP1I65G,Pony,Ginuwine,69,1999-10-08,0.749,0.605,8,-9.359,0,0.00186,0.0381,0.115,0.966,142.024,251733,4
1v2zyAJrChw5JnfafSkwkJ,Shiny Happy People,R.E.M.,69,1991-03-12,0.452,0.909,9,-3.977,1,0.0313,0.0603,0.23,0.805,124.623,225787,4
2IHaGyfxNoFPLJnaEg4GTs,"What Is Love - 7"" Mix",Haddaway,69,1993-09-13,0.683,0.772,7,-7.907,0,0.0222,0.0149,0.203,0.737,123.871,270373,4
2aBxt229cbLDOvtL7Xbb9x,Always Be My Baby,Mariah Carey,69,1995-10-03,0.65,0.531,4,-8.335,1,0.457,0.0,0.249,0.487,78.946,258133,4
4BggEwLhGfrbrl7JBhC8EC,Butterfly,Crazy Town,69,1999-11-04,0.736,0.811,9,-4.17,0,0.00132,0.000142,0.107,0.609,103.502,216733,4
5EQzuYfTZt7B2LqlvTF49l,It's All Coming Back to Me Now,Céline Dion,69,1996-03-11,0.384,0.438,0,-9.149,1,0.753,0.0,0.101,0.287,87.903,456867,4
3vZO25GdYuqFrR1kzZADnp,Ready or Not,Pras,69,1996-02-13,0.607,0.422,10,-13.364,0,0.209,0.0,0.0839,0.563,130.47,226987,3
5xC8uOesnn0udeXAYlAnoY,Alright,Supergrass,69,1995-05-15,0.467,0.958,4,-4.808,0,0.000479,0.199,0.299,0.701,145.92,180880,4
